"124664","N47"
"124723","D34"
"124738","I99"
"124739","G08"
"124746","G08"
"124750","G08"
"124751","G08"
"124761","G08"
"124763","G08"
"124766","G08"
"124767","G08"
"124768","G08"
"124777","G08"
"124781","G08"
"124785","G08"
"124786","G08"
"124790","G08"
"124792","G08"
"124794","G08"
"124815","R51"
"124916","E52"
"124925","B54"
"124929","Y14"
"124930","N61"
"124941","G98"
"124953","A33"
"124958","A35"
"125005","H55"
"125027","Y19"
"125073","I10"
"125079","B49"
"125085","R69"
"125166","R55"
"125167","R55"
"125176","H55"
"125194","H55"
"125225","R13"
"125230","I10"
"125272","R34"
"125300","B89"
"125521","X84"
"125522","X73"
"125523","X74"
"125524","X73"
"125525","X75"
"125526","X78"
"125527","X83"
"125528","X82"
"125529","X77"
"125530","X80"
"125531","X80"
"125532","X83"
"125533","X83"
"125534","X76"
"125537","X64"
"125538","X84"
"125539","X84"
"125540","X84"
"125542","X69"
"125546","X67"
"125547","X67"
"125549","X67"
"125550","X60"
"125552","X70"
"125554","X81"
"125555","X80"
"125556","X80"
"125557","X71"
"125558","X61"
"125559","T71"
"125560","X74"
"125561","X84"
"125563","X69"
"125565","Y20"
"125569","T71"
"125572","R95"
"125580","B07"
"125618","R42"
"125670","B89"
"125672","R69"
"125681","F21"
"125716","I00"
"125734","N61"
"125741","B89"
"125742","B89"
"125747","R69"
"125757","J00"
"125762","K36"
"125777","W20"
"125818","J90"
"125864","D01"
"125866","K30"
"125871","X29"
"125889","Y14"
"125939","E65"
"125955","J90"
"125996","C80"
"126064","R69"
"126210","X21"
"126216","R15"
"126220","N46"
"126224","R69"
"126225","R69"
"126226","R69"
"126227","R69"
"126228","R69"
"126229","R69"
"126230","R69"
"126231","R69"
"126232","R69"
"126275","Y09"
"126300","L84"
"126304","Y14"
"126313","R69"
"126325","Y13"
"126417","R55"
"126427","R51"
"126463","J82"
"126497","J65"
"126517","R69"
"126543","W33"
"126569","F24"
"126585","R69"
"126606","F39"
"126607","F39"
"126608","F39"
"126625","D66"
"126684","I99"
"126703","G08"
"126714","J00"
"126757","F03"
"126764","R54"
"126771","F03"
"126772","F03"
"126773","F03"
"126782","R54"
"126785","F03"
"126801","R69"
"126803","X49"
"126806","X67"
"126809","X70"
"126821","H55"
"126831","Y11"
"126896","C80"
"126951","C80"
"126983","R69"
"127017","Y09"
"127067","F39"
"127068","F39"
"127080","E54"
"127124","F21"
"127143","A38"
"127165","B86"
"127180","B89"
"127207","Y14"
"127222","J47"
"127316","Y15"
"127325","H55"
"127327","H55"
"127329","B09"
"127388","Y14"
"127429","I00"
"127499","N61"
"127501","K37"
"127507","K36"
"127514","H55"
"127581","R11"
"127632","W79"
"127700","N26"
"127718","G35"
"127719","B54"
"127742","K36"
"127744","R11"
"127745","K20"
"127766","N47"
"127786","I99"
"127833","R69"
"127840","K36"
"127867","H55"
"127868","F39"
"127910","Y05"
"127941","T66"
"127945","T66"
"127964","Y14"
"127965","Y14"
"127966","Y11"
"127991","Y10"
"128043","N12"
"128084","W49"
"128102","J81"
"128118","J80"
"128121","J81"
"128140","J81"
"128141","J81"
"128159","B89"
"128163","A34"
"128169","O85"
"128183","N62"
"128188","F54"
"128211","F54"
"128241","F54"
"128329","B89"
"128330","B89"
"128338","R80"
"128339","R80"
"128346","E40"
"128356","N40"
"128359","N40"
"128363","N40"
"128423","R11"
"128520","C80"
"128578","C80"
"128675","C73"
"128686","C80"
"128717","C80"
"128913","C01"
"128930","C80"
"129092","N46"
"129136","R69"
"129144","F03"
"129193","F03"
"129194","F03"
"129355","K20"
"129466","B91"
"129475","H55"
"129479","I81"
"129509","R35"
"129557","O40"
"129558","O40"
"129590","X25"
"129591","Y19"
"129593","X21"
"129595","X26"
"129598","X24"
"129599","Y14"
"129603","Y14"
"129615","Y14"
"129618","Y14"
"129619","Y14"
"129621","Y14"
"129624","Y14"
"129625","Y14"
"129628","Y14"
"129629","Y14"
"129632","Y14"
"129640","Y14"
"129641","Y13"
"129642","Y14"
"129646","Y14"
"129647","Y14"
"129648","Y11"
"129657","Y14"
"129661","X22"
"129667","Y14"
"129669","Y14"
"129672","Y14"
"129673","Y11"
"129674","Y12"
"129687","Y14"
"129688","Y11"
"129690","Y13"
"129691","Y14"
"129692","Y14"
"129694","Y14"
"129698","Y10"
"129703","Y11"
"129705","Y14"
"129707","Y14"
"129713","Y14"
"129719","Y14"
"129723","Y14"
"129731","Y12"
"129732","Y14"
"129743","Y14"
"129745","Y14"
"129746","Y14"
"129748","Y14"
"129749","Y14"
"129752","Y11"
"129755","Y14"
"129760","Y10"
"129762","Y14"
"129765","Y11"
"129766","Y12"
"129774","Y14"
"129775","Y14"
"129778","Y14"
"129779","Y14"
"129783","Y11"
"129785","Y14"
"129787","Y14"
"129788","Y14"
"129793","Y14"
"129794","Y14"
"129795","Y14"
"129797","Y10"
"129798","Y11"
"129805","Y16"
"129812","Y17"
"129819","Y14"
"129820","Y14"
"129825","Y14"
"129826","Y14"
"129828","Y14"
"129830","Y14"
"129833","Y14"
"129839","Y14"
"129843","Y14"
"129847","Y14"
"129854","Y14"
"129856","Y14"
"129860","Y14"
"129862","Y14"
"129863","Y14"
"129865","Y14"
"129866","Y14"
"129871","Y14"
"129874","Y14"
"129876","Y14"
"129877","Y14"
"129880","Y14"
"129886","Y11"
"129892","Y14"
"129893","Y14"
"129898","Y14"
"129900","Y14"
"129904","Y14"
"129905","Y14"
"129906","Y11"
"129907","Y14"
"129910","Y11"
"129915","Y14"
"129917","Y14"
"129918","Y14"
"129919","Y11"
"129921","Y14"
"129922","Y11"
"129923","Y11"
"129925","Y13"
"129927","Y18"
"129928","Y14"
"129929","Y14"
"129937","Y14"
"129938","Y14"
"129939","Y14"
"129940","Y14"
"129941","Y14"
"129945","Y14"
"129952","Y14"
"129954","Y13"
"129961","Y14"
"129962","Y11"
"129963","Y11"
"129964","Y11"
"129970","Y14"
"129975","Y14"
"129976","Y13"
"129977","Y14"
"129979","Y10"
"129983","R71"
"130010","A78"
"130021","B59"
"130030","J90"
"130036","J13"
"130039","J00"
"130089","X28"
"130174","Y14"
"130176","Y14"
"130194","Y13"
"130196","K20"
"130197","K20"
"130198","K20"
"130199","K20"
"130263","G08"
"130266","G08"
"130271","G08"
"130272","G08"
"130273","G08"
"130278","G08"
"130279","G08"
"130282","G08"
"130288","Y11"
"130293","Y19"
"130297","Y10"
"130313","Y14"
"130378","H55"
"130474","H55"
"130503","P77"
"130570","K37"
"130588","L97"
"130608","B07"
"130619","H55"
"130624","L00"
"130650","K37"
"130690","Y09"
"130778","R42"
"130784","I10"
"130790","I48"
"130822","X84"
"130826","B89"
"130835","B89"
"130845","N47"
"130855","R69"
"130879","J00"
"130882","J00"
"130908","R21"
"130914","C73"
"130922","Y13"
"130976","R18"
"131055","Y14"
"131056","Y14"
"131058","Y11"
"131077","W89"
"131079","W88"
"131080","W90"
"131081","W90"
"131085","Y11"
"131086","Y12"
"131357","B49"
"131377","B54"
"131585","F39"
"131694","R13"
"131697","A70"
"131698","A70"
"131714","Y19"
"131715","F99"
"131716","R69"
"131755","H46"
"131764","H55"
"131768","B89"
"132105","T10"
"132114","T08"
"132115","T08"
"132116","T08"
"132127","T10"
"132246","T12"
"132408","P38"
"132418","R34"
"132419","N46"
"132428","R54"
"132468","B73"
"132474","R51"
"132495","I99"
"132504","R51"
"132626","E65"
"132628","R54"
"132632","H55"
"132635","H46"
"132645","E46"
"132666","B89"
"132678","Z33"
"132684","W59"
"132781","R98"
"132809","Y10"
"132816","I38"
"132821","N61"
"132822","N61"
"132823","O16"
"132828","R32"
"132830","R32"
"132879","H55"
"132940","I38"
"132967","F04"
"132972","D70"
"132977","L52"
"133005","R32"
"133006","R35"
"133008","R11"
"133021","Y14"
"133062","D71"
"133063","D71"
"133064","K36"
"133065","D70"
"133066","D70"
"133067","D70"
"133068","D70"
"133069","D70"
"133073","R69"
"133111","C80"
"133123","R55"
"133154","C64"
"133447","N46"
"133474","R69"
"133476","R69"
"133477","R69"
"133478","R69"
"133479","R69"
"133480","R98"
"133481","R98"
"133483","J00"
"133507","Y10"
"133510","Y14"
"133523","I38"
"133538","B89"
"133547","N40"
"133574","D70"
"133583","B49"
"133608","R42"
"133646","Y09"
"133647","Y09"
"133648","Y09"
"133649","Y09"
"133650","Y09"
"133651","Y09"
"133695","R69"
"133696","R69"
"133783","H55"
"133935","X51"
"133943","R69"
"133944","Y12"
"133961","F39"
"133962","F39"
"133963","R69"
"133995","R80"
"134009","B03"
"134013","F39"
"134020","D66"
"134041","B54"
"134051","C73"
"134060","F88"
"134091","Y14"
"134142","F39"
"134154","D66"
"134162","I00"
"134184","R55"
"134185","R35"
"134191","R31"
"134214","R92"
"134215","R80"
"134224","Y16"
"134226","Y11"
"134230","Y11"
"134237","B89"
"134320","Y14"
"134323","Y14"
